"Date","Time","Test Total Time",
04/12/10,14:32:37,(hh:mm:ss): 5:15:16,
,,,
"Rated Capacity","Tested Capacity",,
1.60 Ah,1.31 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Seidio1600mAh_N1_0a_250mA",2298,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2299,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2300,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2301,3.96,0.248
"Seidio1600mAh_N1_0a_250mA",2302,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2303,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2304,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2305,3.96,0.248
"Seidio1600mAh_N1_0a_250mA",2306,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2307,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2308,3.96,0.249
"Seidio1600mAh_N1_0a_250mA",2309,3.96,0.248
"Seidio1600mAh_N1_0a_250mA",2310,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2311,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2312,3.96,0.251
"Seidio1600mAh_N1_0a_250mA",2313,3.96,0.249
"Seidio1600mAh_N1_0a_250mA",2314,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2315,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2316,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2317,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2318,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2319,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2320,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2321,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2322,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2323,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2324,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2325,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2326,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2327,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2328,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2329,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2330,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2331,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2332,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2333,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2334,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2335,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2336,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2337,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2338,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2339,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2340,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2341,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2342,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2343,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2344,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2345,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2346,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2347,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2348,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2349,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2350,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2351,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2352,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2353,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2354,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2355,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2356,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2357,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2358,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2359,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2360,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2361,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2362,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2363,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2364,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2365,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2366,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2367,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2368,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2369,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2370,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2371,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2372,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2373,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2374,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2375,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2376,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2377,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2378,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2379,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2380,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2381,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2382,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2383,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2384,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2385,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2386,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2387,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2388,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2389,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2390,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2391,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2392,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2393,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2394,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2395,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2396,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2397,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2398,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2399,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2400,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2401,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2402,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2403,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2404,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2405,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2406,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2407,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2408,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2409,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2410,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2411,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2412,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2413,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2414,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2415,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2416,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2417,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2418,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2419,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2420,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2421,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2422,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2423,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2424,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2425,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2426,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2427,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2428,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2429,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2430,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2431,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2432,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2433,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2434,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2435,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2436,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2437,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2438,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2439,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2440,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2441,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2442,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2443,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2444,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2445,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2446,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2447,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2448,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2449,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2450,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2451,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2452,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2453,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2454,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2455,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2456,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2457,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2458,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2459,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2460,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2461,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2462,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2463,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2464,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2465,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2466,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2467,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2468,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2469,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2470,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2471,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2472,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2473,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2474,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2475,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2476,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2477,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2478,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2479,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2480,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2481,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2482,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2483,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2484,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2485,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2486,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2487,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2488,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2489,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2490,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2491,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2492,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2493,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2494,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2495,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2496,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2497,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2498,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2499,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2500,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2501,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2502,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2503,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2504,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2505,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2506,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2507,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2508,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2509,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2510,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2511,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2512,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2513,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2514,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2515,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2516,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2517,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2518,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2519,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2520,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2521,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2522,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2523,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2524,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2525,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2526,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2527,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2528,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2529,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2530,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2531,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2532,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2533,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2534,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2535,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2536,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2537,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2538,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2539,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2540,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2541,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2542,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2543,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2544,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2545,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2546,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2547,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2548,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2549,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2550,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2551,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2552,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2553,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2554,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2555,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2556,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2557,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2558,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2559,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2560,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2561,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2562,3.95,0.248
"Seidio1600mAh_N1_0a_250mA",2563,3.95,0.249
"Seidio1600mAh_N1_0a_250mA",2564,3.95,0.251
"Seidio1600mAh_N1_0a_250mA",2565,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2566,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2567,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2568,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2569,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2570,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2571,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2572,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2573,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2574,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2575,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2576,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2577,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2578,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2579,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2580,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2581,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2582,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2583,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2584,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2585,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2586,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2587,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2588,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2589,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2590,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2591,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2592,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2593,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2594,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2595,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2596,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2597,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2598,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2599,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2600,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2601,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2602,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2603,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2604,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2605,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2606,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2607,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2608,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2609,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2610,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2611,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2612,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2613,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2614,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2615,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2616,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2617,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2618,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2619,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2620,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2621,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2622,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2623,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2624,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2625,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2626,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2627,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2628,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2629,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2630,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2631,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2632,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2633,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2634,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2635,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2636,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2637,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2638,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2639,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2640,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2641,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2642,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2643,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2644,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2645,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2646,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2647,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2648,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2649,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2650,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2651,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2652,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2653,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2654,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2655,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2656,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2657,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2658,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2659,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2660,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2661,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2662,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2663,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2664,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2665,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2666,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2667,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2668,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2669,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2670,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2671,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2672,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2673,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2674,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2675,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2676,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2677,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2678,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2679,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2680,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2681,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2682,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2683,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2684,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2685,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2686,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2687,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2688,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2689,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2690,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2691,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2692,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2693,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2694,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2695,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2696,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2697,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2698,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2699,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2700,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2701,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2702,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2703,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2704,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2705,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2706,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2707,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2708,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2709,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2710,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2711,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2712,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2713,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2714,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2715,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2716,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2717,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2718,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2719,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2720,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2721,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2722,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2723,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2724,3.94,0.249
"Seidio1600mAh_N1_0a_250mA",2725,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2726,3.94,0.251
"Seidio1600mAh_N1_0a_250mA",2727,3.94,0.248
"Seidio1600mAh_N1_0a_250mA",2728,3.94,0.251
